Restaurant ID,Restaurant Name,Country Code,City,Address,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes
18381667,Food Weavers,1,Noida,Sector 62,Chinese North Indian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18424598,Green Chick Chop,1,Noida,Sector 62,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18423900,Hookie Dookie,1,Noida,Sector 62,Cafe,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18347548,Hotel Green View Palace,1,Noida,Sector 62,North Indian Chinese South Indian,700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18281813,Hurry Curry Express,1,Noida,Sector 62,North Indian Mughlai Chinese,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18423896,Kesarwa Bakez,1,Noida,Sector 62,Bakery,600,Indian Rupees(Rs.),No,Yes,No,2,0,Not rated,1
18423139,Let's Noodle,1,Noida,Sector 62,Chinese,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
308717,New Dragon Chinese Fast Food  & Paranthey Wala,1,Noida,Sector 62,Chinese,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
310775,New Shahi Chinese Fast Food,1,Noida,Sector 62,Chinese,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18274402,Night Food Delivery,1,Noida,Sector 62,North Indian Chinese,500,Indian Rupees(Rs.),No,Yes,No,2,0,Not rated,2
18382349,Rajwana Foods,1,Noida,Sector 62,North Indian Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18423877,Shama Chicken Corner,1,Noida,Sector 62,Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18424206,Shiva Shudh Shakahari Bhojnalaya,1,Noida,Sector 62,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18424195,Shri Balaji Shudh Vaishno Dhaba,1,Noida,Sector 62,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
310770,Southern Santushti Cafe,1,Noida,Sector 62,South Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18424588,Tiffin Man House,1,Noida,Sector 62,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18356798,WOW Zaika,1,Noida,Sector 62,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
304480,Grand Eatery,1,Noida,Sector 62,North Indian Chinese Mughlai Fast Food,600,Indian Rupees(Rs.),No,Yes,No,2,2.4,Poor,49
4758,Nathu's Sweets,1,Noida,Sector 62,North Indian South Indian Chinese Street Food Fast Food Mithai,500,Indian Rupees(Rs.),No,No,No,2,2.4,Poor,77
7909,Subway,1,Noida,Sector 62,American Fast Food Salad Healthy Food,500,Indian Rupees(Rs.),No,Yes,No,2,2.4,Poor,88
18391137,Chick Chicken Barbeque,1,Noida,Sector 63,North Indian Mughlai Chinese,750,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,4
312428,Tiwari Hot Pot,1,Noida,Sector 63,North Indian Chinese South Indian,450,Indian Rupees(Rs.),No,Yes,No,1,2.6,Average,11
18448390,Chaiwaalas,1,Noida,Sector 63,Fast Food Beverages,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18462716,Delhi Mughlai Biryani,1,Noida,Sector 63,Biryani,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18492089,Dumpty's,1,Noida,Sector 63,Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18424868,Food Passengers,1,Noida,Sector 63,North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18415381,Hungry Buddies,1,Noida,Sector 63,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18492086,Maa Durga Food Corner,1,Noida,Sector 63,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18378580,Subhoj,1,Noida,Sector 63,North Indian Biryani,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18460908,The Square Meal,1,Noida,Sector 63,North Indian South Indian Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,0,Not rated,0
18409211,Twenty Four Seven,1,Noida,Sector 63,Fast Food North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18478895,Yeoh,1,Noida,Sector 63,North Indian Chinese Italian Thai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18258764,South King Restaurant,1,Noida,Sector 65,South Indian Chinese,300,Indian Rupees(Rs.),No,No,No,1,2.8,Average,8
18382564,Twomato Foods,1,Noida,Sector 65,North Indian,400,Indian Rupees(Rs.),No,Yes,No,1,3.2,Average,11
18378040,Lazeez Foods,1,Noida,Sector 65,North Indian Mughlai Chinese,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18382348,Spicy Punjabi Tadka,1,Noida,Sector 65,North Indian,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18216323,SPL Foods Plaza,1,Noida,Sector 65,North Indian Chinese,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
312240,Super Cake Shop,1,Noida,Sector 65,Bakery,300,Indian Rupees(Rs.),No,Yes,No,1,0,Not rated,2
18224558,Bats On Delivery,1,Noida,Sector 7,North Indian Fast Food,700,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,9
6170,Legacy of Awadh,1,Noida,Sector 7,North Indian Mughlai,500,Indian Rupees(Rs.),No,Yes,No,2,3.3,Average,114
18478533,Sweetcake.in,1,Noida,Sector 7,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18439012,Hurry Curry,1,Noida,Sector 71,North Indian Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,10
18421059,Thaaliwaalaa.com,1,Noida,Sector 71,North Indian,200,Indian Rupees(Rs.),No,No,No,1,2.9,Average,6
18490967, Let's Burrrp,1,Noida,Sector 71,Chinese North Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18491387,Annapurna Caterings,1,Noida,Sector 71,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18388148,Beyond Food,1,Noida,Sector 71,North Indian,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
313103,Brown Town,1,Noida,Sector 71,Bakery,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18439544,Royal Spice,1,Noida,Sector 71,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18439541,Bikaner's,1,Noida,Sector 72,Mithai North Indian Chinese,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
18335834,Chilli Zone,1,Noida,Sector 72,North Indian Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,20
18383468,Cold Rock Cafe,1,Noida,Sector 72,Fast Food Italian Desserts Beverages,350,Indian Rupees(Rs.),No,No,No,1,3.3,Average,12
18351053,Cup and Cones,1,Noida,Sector 72,Desserts,150,Indian Rupees(Rs.),No,Yes,No,1,3.1,Average,10
18411585,Desi Spice,1,Noida,Sector 72,North Indian Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,3,Average,10
18382362,Food Destination,1,Noida,Sector 72,North Indian,400,Indian Rupees(Rs.),No,No,No,1,3,Average,5
18163938,Gangaur Sweets,1,Noida,Sector 72,North Indian South Indian Chinese Mithai,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,34
312316,Handi,1,Noida,Sector 72,North Indian Chinese,850,Indian Rupees(Rs.),No,No,No,2,2.9,Average,8
18424201,Hungry Inn,1,Noida,Sector 72,North Indian Chinese South Indian,500,Indian Rupees(Rs.),No,No,No,2,3,Average,5
18429391,Keventers,1,Noida,Sector 72,Beverages,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
18126089,La-Cuisine,1,Noida,Sector 72,North Indian Chinese,550,Indian Rupees(Rs.),No,No,No,2,2.9,Average,4
18337921,Melting Flavours,1,Noida,Sector 72,North Indian,800,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,21
18462972,Mighty Mughlai,1,Noida,Sector 72,North Indian Mughlai Chinese,450,Indian Rupees(Rs.),No,No,No,1,3.2,Average,12
18014154,Mithaas,1,Noida,Sector 72,North Indian Chinese South Indian Mithai,650,Indian Rupees(Rs.),No,No,No,2,2.9,Average,12
18383462,Mood 4 Food,1,Noida,Sector 72,Street Food North Indian,150,Indian Rupees(Rs.),No,No,No,1,3.1,Average,8
18435296,Northern Bytes,1,Noida,Sector 72,Kashmiri Chinese,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,6
18416867,Shahenshah,1,Noida,Sector 72,North Indian Mughlai Chinese,500,Indian Rupees(Rs.),No,No,No,2,3,Average,4
18383535,Sugar Daddy Bakers,1,Noida,Sector 72,Bakery,350,Indian Rupees(Rs.),No,Yes,No,1,2.7,Average,4
18418649,Swag Sadda Desi,1,Noida,Sector 72,Fast Food North Indian,300,Indian Rupees(Rs.),No,No,No,1,3.1,Average,8
18313143,The Chinese Hut,1,Noida,Sector 72,Chinese Fast Food,400,Indian Rupees(Rs.),No,No,No,1,2.9,Average,10
18332053,Wild Chef House,1,Noida,Sector 72,North Indian Mughlai,500,Indian Rupees(Rs.),No,Yes,No,2,3.1,Average,11
18365588,Grub Patio,1,Noida,Sector 72,Cafe Continental Italian,600,Indian Rupees(Rs.),No,Yes,No,2,3.7,Good,51
18423131,The Grill @ 76,1,Noida,Sector 72,North Indian Mughlai Chinese,650,Indian Rupees(Rs.),No,Yes,No,2,3.5,Good,42
18418250,Zooby's Kitchen,1,Noida,Sector 72,North Indian Mughlai Chinese,800,Indian Rupees(Rs.),Yes,No,No,2,3.5,Good,31
18439523,4U,1,Noida,Sector 72,North Indian South Indian Chinese,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18471723,Aadhya Bakery & Foods,1,Noida,Sector 72,Bakery North Indian,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18430582,Bake Walkers,1,Noida,Sector 72,Bakery Desserts,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18451827,Bean Machine & Co.,1,Noida,Sector 72,Italian Continental American,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18439527,Big B Pastry Shop,1,Noida,Sector 72,Bakery Fast Food,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18313605,Breadman Cake Shop,1,Noida,Sector 72,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18372662,Breaky2Dinner,1,Noida,Sector 72,Chinese North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18435336,Brijwasi Sweets,1,Noida,Sector 72,Mithai Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18418232,Cafe Hot Pot,1,Noida,Sector 72,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18433873,Chef's Curry,1,Noida,Sector 72,North Indian Mughlai Chinese,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18383464,Dilli Bakery,1,Noida,Sector 72,Bakery Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18354978,Domino's Pizza,1,Noida,Sector 72,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18469970,Dove And Mouse,1,Noida,Sector 72,Cafe Desserts,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18441651,Food Cabana,1,Noida,Sector 72,Chinese,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18415977,Frozen Grillz,1,Noida,Sector 72,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18439532,Ganesh Chinese Food Corner,1,Noida,Sector 72,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18435288,Green Chick Chop,1,Noida,Sector 72,Raw Meats North Indian Fast Food,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18383483,Handi Mitran Di,1,Noida,Sector 72,Mughlai North Indian Chinese,700,Indian Rupees(Rs.),No,Yes,No,2,0,Not rated,2
18442657,Hunger Tales,1,Noida,Sector 72,Lucknowi Mughlai North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18435824,Hydrabad Biryani Express,1,Noida,Sector 72,North Indian,350,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18456271,Ice Stone Cafe,1,Noida,Sector 72,Desserts,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18394367,Kake Da Dhaba,1,Noida,Sector 72,North Indian,450,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18439529,Lucknow Wale Kwality Kabab,1,Noida,Sector 72,Mughlai North Indian,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
18435797,Mairu's,1,Noida,Sector 72,North Indian Chinese Fast Food,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18435321,Meatwale.com,1,Noida,Sector 72,Raw Meats Fast Food,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18494319,Mr. Biryani Walia,1,Noida,Sector 72,Biryani,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18383458,N E Great Foods,1,Noida,Sector 72,Street Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18352676,New Punjabi Tadka,1,Noida,Sector 72,North Indian Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18468948,Royal King,1,Noida,Sector 72,North Indian South Indian Street Food,800,Indian Rupees(Rs.),Yes,No,No,2,0,Not rated,1
18499472,The Dhaba,1,Noida,Sector 72,North Indian,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,0
18396341,Tikka Express meets Chennai Express,1,Noida,Sector 72,Fast Food North Indian South Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18431190,Vyanjan,1,Noida,Sector 72,North Indian,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18431976,Yolkers,1,Noida,Sector 72,Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18466993,Zaika Kathi Rolls,1,Noida,Sector 72,Fast Food,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
18472450,Zaika of Dilli 6,1,Noida,Sector 72,North Indian Chinese Kashmiri,600,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18383503,Bikaner's,1,Noida,Sector 72,Mithai North Indian,400,Indian Rupees(Rs.),No,Yes,No,1,2.4,Poor,11
311334,Chawla's 2,1,Noida,Sector 72,North Indian Mughlai Chinese,1400,Indian Rupees(Rs.),No,Yes,No,3,2.1,Poor,22
18308083,Ginnis Oven,1,Noida,Sector 8,Bakery,400,Indian Rupees(Rs.),No,No,No,1,3.2,Average,9
310240,Cream Bell,1,Noida,Sector 8,Ice Cream,200,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18206836,Whomely,1,Noida,Sector 83,North Indian,200,Indian Rupees(Rs.),No,No,No,1,3.2,Average,15
18376500,Breaktym,1,Noida,Sector 93,North Indian Mughlai,400,Indian Rupees(Rs.),No,Yes,No,1,3.2,Average,20
308877,Chinese Chilli Seasonal,1,Noida,Sector 93,Chinese,300,Indian Rupees(Rs.),No,No,No,1,2.9,Average,4
311768,Gopala,1,Noida,Sector 93,Mithai Beverages,200,Indian Rupees(Rs.),No,No,No,1,3.4,Average,23
18423127,Hungry's Hut,1,Noida,Sector 93,Chinese Fast Food,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,10
300550,Kebabplus,1,Noida,Sector 93,North Indian Mughlai,600,Indian Rupees(Rs.),No,Yes,No,2,3.1,Average,140
18337891,Oh Buoy - Flying Fox,1,Noida,Sector 93,Chinese Fast Food,500,Indian Rupees(Rs.),No,No,No,2,3,Average,7
9724,Punjabi Pakwaan,1,Noida,Sector 93,North Indian Mughlai Chinese,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.1,Average,45
312558,The Dessert Table Company,1,Noida,Sector 93,Bakery Desserts,500,Indian Rupees(Rs.),No,No,No,2,3.1,Average,9
312777,The Roll Van,1,Noida,Sector 93,North Indian Mughlai,500,Indian Rupees(Rs.),No,No,No,2,3,Average,5
1495,Kitchen Mantra,1,Noida,Sector 93,North Indian Mughlai Chinese,550,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,210
18258469,Wabi Sabi,1,Noida,Sector 93,Bakery Fast Food,300,Indian Rupees(Rs.),No,Yes,No,1,3.6,Good,34
18440423,Baskin Robbins,1,Noida,Sector 93,Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18385532,Choicest Cakes,1,Noida,Sector 93,Bakery,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,2
18349808,Midnight Foodies,1,Noida,Sector 93,Burger Fast Food,250,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18440409,Om Sweets Caterers & Bakery,1,Noida,Sector 93,Mithai Bakery,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18271099,Spicy Affair,1,Noida,Sector 93,Street Food,150,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
311701,The Bakery Mart,1,Noida,Sector 93,Bakery,800,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
302925,Southern Flavours,1,Noida,Sector 93,South Indian,350,Indian Rupees(Rs.),No,No,No,1,2.4,Poor,54
18385889,Cakebak,1,Noida,Shopprix Mall Sector 61 Noida,Bakery Desserts,400,Indian Rupees(Rs.),No,No,No,1,3.1,Average,8
18371420,Fire n Ice,1,Noida,Shopprix Mall Sector 61 Noida,Fast Food North Indian Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,0,Not rated,1
308737,Adarsh Kulfi,1,Noida,Spice World Mall Sector 25,Ice Cream,100,Indian Rupees(Rs.),No,No,No,1,3,Average,7
309693,Andaaz E Paranthas,1,Noida,Spice World Mall Sector 25,North Indian Mughlai,550,Indian Rupees(Rs.),No,No,No,2,3.2,Average,36
312241,Hot Fries,1,Noida,Spice World Mall Sector 25,Fast Food,350,Indian Rupees(Rs.),No,No,No,1,3,Average,8
390,Pizza Hut,1,Noida,Spice World Mall Sector 25,Italian Pizza Fast Food,1000,Indian Rupees(Rs.),No,No,No,3,3.4,Average,144
447,Rasoi E Punjab,1,Noida,Spice World Mall Sector 25,North Indian,500,Indian Rupees(Rs.),No,No,No,2,2.6,Average,32
4482,Subway,1,Noida,Spice World Mall Sector 25,American Fast Food Salad Healthy Food,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Average,93
550,Haldiram's,1,Noida,Spice World Mall Sector 25,North Indian South Indian Chinese Street Food Fast Food Mithai Desserts,600,Indian Rupees(Rs.),No,No,No,2,3.6,Good,301
303152,Legends Barbeques,1,Noida,Spice World Mall Sector 25,North Indian Chinese Mediterranean Asian Continental,1300,Indian Rupees(Rs.),No,No,No,3,3.9,Good,1088
18486858,6 Packs Momos,1,Noida,Spice World Mall Sector 25,Chinese,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,0
18499455,Balti,1,Noida,Spice World Mall Sector 25,North Indian,400,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18466970,Baskin Robbins,1,Noida,Spice World Mall Sector 25,Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,0,Not rated,1
18431193,KBCå_,1,Noida,Spice World Mall Sector 25,North Indian Mughlai,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
18258397,Nukkad Bites,1,Noida,Spice World Mall Sector 25,North Indian South Indian Bakery Beverages,500,Indian Rupees(Rs.),No,No,No,2,0,Not rated,2
18431981,Pan Asian Noodles,1,Noida,Spice World Mall Sector 25,Chinese,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,3
3212,Chicane,1,Noida,Spice World Mall Sector 25,European North Indian Chinese,2500,Indian Rupees(Rs.),Yes,No,No,4,2.2,Poor,116
8012,US Pizza,1,Noida,Spice World Mall Sector 25,Pizza Fast Food,650,Indian Rupees(Rs.),No,Yes,No,2,2.2,Poor,134
312187,Angeethi Se,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,35
523,Barista,1,Noida,Supertech Shopprix Mall Sector 61,Cafe,650,Indian Rupees(Rs.),No,No,No,2,2.5,Average,23
2480,BK's The Juice Bar,1,Noida,Supertech Shopprix Mall Sector 61,Juices Beverages Fast Food,200,Indian Rupees(Rs.),No,No,No,1,3,Average,10
1733,Eden Kitchen & Bar,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Chinese,2000,Indian Rupees(Rs.),Yes,Yes,No,4,3.1,Average,129
307145,Moti Mahal Delux Tandoori Trail,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Mughlai Chinese,1000,Indian Rupees(Rs.),Yes,Yes,No,3,2.5,Average,28
1727,New Woks,1,Noida,Supertech Shopprix Mall Sector 61,Chinese Asian,750,Indian Rupees(Rs.),Yes,Yes,No,2,2.5,Average,79
828,Otik Hotshop,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Mughlai,600,Indian Rupees(Rs.),No,Yes,No,2,3.1,Average,147
393,Pizza Hut,1,Noida,Supertech Shopprix Mall Sector 61,Italian Pizza Fast Food,1000,Indian Rupees(Rs.),No,Yes,No,3,3.3,Average,113
1722,Punjabi Dhaba 61,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Mughlai Chinese,800,Indian Rupees(Rs.),Yes,Yes,No,2,2.6,Average,75
2483,Punjabi Pakwaan,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Mughlai,1200,Indian Rupees(Rs.),Yes,Yes,No,3,3,Average,120
1726,Spice of India,1,Noida,Supertech Shopprix Mall Sector 61,Mughlai North Indian,700,Indian Rupees(Rs.),No,Yes,No,2,2.6,Average,76
304934,Swaad,1,Noida,Supertech Shopprix Mall Sector 61,North Indian Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,2.7,Average,15
305961,Yumm Biryani,1,Noida,Supertech Shopprix Mall Sector 61,Biryani Mughlai,550,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,160
308578,Otik Cake Shop,1,Noida,Supertech Shopprix Mall Sector 61,Bakery Desserts Fast Food North Indian,450,Indian Rupees(Rs.),No,Yes,No,1,3.5,Good,105
308750,Adarsh Kulfi,1,Noida,Supertech Shopprix Mall Sector 61,Ice Cream,100,Indian Rupees(Rs.),No,No,No,1,0,Not rated,3
309971,Pizza Junction,1,Noida,Supertech Shopprix Mall Sector 61,Fast Food Pizza,550,Indian Rupees(Rs.),No,No,No,2,0,Not rated,1
386,Domino's Pizza,1,Noida,Supertech Shopprix Mall Sector 61,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,2.4,Poor,98
428,Sagar Ratna,1,Noida,Supertech Shopprix Mall Sector 61,South Indian North Indian Chinese,600,Indian Rupees(Rs.),No,Yes,No,2,2.3,Poor,155
18070483,Subway,1,Noida,Supertech Shopprix Mall Sector 61,American Fast Food Salad Healthy Food,500,Indian Rupees(Rs.),No,Yes,No,2,2.3,Poor,24
7869,Barista,1,Noida,The Great India Place Sector 38,Cafe,650,Indian Rupees(Rs.),No,No,No,2,3.3,Average,57
5610,Bikano Chat Cafe,1,Noida,The Great India Place Sector 38,North Indian Street Food South Indian Fast Food Chinese,500,Indian Rupees(Rs.),No,No,No,2,3,Average,38
304103,Cafe Coffee Day,1,Noida,The Great India Place Sector 38,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.7,Average,18
5598,Cafe Coffee Day,1,Noida,The Great India Place Sector 38,Cafe,450,Indian Rupees(Rs.),No,No,No,1,2.7,Average,34
18233617,Chaayos,1,Noida,The Great India Place Sector 38,Cafe Tea,400,Indian Rupees(Rs.),No,Yes,No,1,3.4,Average,67
300955,Chopaal Marwari,1,Noida,The Great India Place Sector 38,North Indian Rajasthani,600,Indian Rupees(Rs.),No,No,No,2,2.8,Average,102
18017237,Dolce Gelato,1,Noida,The Great India Place Sector 38,Ice Cream Beverages Fast Food,300,Indian Rupees(Rs.),No,No,No,1,3,Average,8
5619,Domino's Pizza,1,Noida,The Great India Place Sector 38,Pizza Fast Food,700,Indian Rupees(Rs.),No,No,No,2,3.2,Average,60
2191,Gelato Vinto,1,Noida,The Great India Place Sector 38,Desserts Ice Cream,250,Indian Rupees(Rs.),No,No,No,1,3.1,Average,32
307447,Kebab Xpress,1,Noida,The Great India Place Sector 38,North Indian Mughlai,600,Indian Rupees(Rs.),No,Yes,No,2,3.2,Average,106
7932,McDonald's,1,Noida,The Great India Place Sector 38,Fast Food Burger,500,Indian Rupees(Rs.),No,No,No,2,3.4,Average,70
1226,Pind Balluchi,1,Noida,The Great India Place Sector 38,North Indian Mughlai,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Average,793
8888,Ristorante Prego,1,Noida,The Great India Place Sector 38,Italian,1200,Indian Rupees(Rs.),Yes,No,No,3,3.1,Average,372
4530,The Coffee Bean & Tea Leaf,1,Noida,The Great India Place Sector 38,Cafe,700,Indian Rupees(Rs.),No,No,No,2,2.6,Average,55
18400768,Turquoise Turkish Ice-cream,1,Noida,The Great India Place Sector 38,Ice Cream,250,Indian Rupees(Rs.),No,No,No,1,3.4,Average,11
409,Yo! China,1,Noida,The Great India Place Sector 38,Chinese,1300,Indian Rupees(Rs.),No,Yes,No,3,2.6,Average,334
7939,Baskin Robbins,1,Noida,The Great India Place Sector 38,Ice Cream,300,Indian Rupees(Rs.),No,No,No,1,3.5,Good,41
18133480,Burger King,1,Noida,The Great India Place Sector 38,Burger Fast Food,500,Indian Rupees(Rs.),No,No,No,2,3.5,Good,211
791,Costa Coffee,1,Noida,The Great India Place Sector 38,Cafe,600,Indian Rupees(Rs.),No,No,No,2,3.5,Good,110
486,Crazy Noodles,1,Noida,The Great India Place Sector 38,Chinese Thai,1100,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Good,507
18208913,Jack Po!tato's,1,Noida,The Great India Place Sector 38,Fast Food,150,Indian Rupees(Rs.),No,No,No,1,3.5,Good,37
3251,Mandarin Trail,1,Noida,The Great India Place Sector 38,Chinese,1500,Indian Rupees(Rs.),Yes,No,No,3,3.7,Good,517
308774,Nazeer Foods,1,Noida,The Great India Place Sector 38,Mughlai North Indian,600,Indian Rupees(Rs.),No,Yes,No,2,3.6,Good,179
394,Pizza Hut,1,Noida,The Great India Place Sector 38,Italian Pizza Fast Food,1000,Indian Rupees(Rs.),No,No,No,3,3.7,Good,189
302421,Shree Rathnam,1,Noida,The Great India Place Sector 38,South Indian North Indian Chinese,800,Indian Rupees(Rs.),No,No,No,2,3.5,Good,139
1244,TGI Friday's,1,Noida,The Great India Place Sector 38,American Tex-Mex,2500,Indian Rupees(Rs.),Yes,Yes,No,4,3.5,Good,1147
5689,Thaal Vaadi,1,Noida,The Great India Place Sector 38,North Indian Rajasthani,1000,Indian Rupees(Rs.),No,No,No,3,3.5,Good,249
